ride_date,num_rides,avg_duration_min,temp_f,max_temp_f,min_temp_f,wind_speed_knots,precip_in,month,days_since_start,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday
2017-09-07,69519,16.86566478228973,65.4,73.0,60.8,8.3,0.44,9,1529,False,False,False,True,False,False
2017-09-08,69574,15.89344918120754,67.5,75.0,61.0,10.6,0.0,9,1530,False,False,False,False,False,False
2017-09-09,60155,18.96770592635692,63.7,73.0,57.9,9.1,0.0,9,1531,False,True,False,False,False,False
2017-09-10,60711,18.79330022565928,65.0,73.0,59.0,9.7,0.0,9,1532,False,False,True,False,False,False
2017-09-11,71917,16.345572674054814,67.7,78.1,59.0,5.1,0.0,9,1533,True,False,False,False,False,False
2017-09-12,74580,15.460779476177702,71.9,82.0,59.0,2.9,0.0,9,1534,False,False,False,False,True,False
2017-09-13,69566,16.056317022683494,74.0,84.0,63.0,4.9,0.0,9,1535,False,False,False,False,False,True
2017-09-14,72071,14.61505737397844,75.1,84.0,66.9,7.0,0.02,9,1536,False,False,False,True,False,False
2017-09-15,72297,17.247020392731834,76.6,82.9,70.0,6.3,0.0,9,1537,False,False,False,False,False,False
2017-09-16,61036,18.35468794372721,74.2,82.0,69.1,5.8,0.0,9,1538,False,True,False,False,False,False
2017-09-17,59967,18.680991767694454,72.8,81.0,69.1,5.1,0.0,9,1539,False,False,True,False,False,False
2017-09-18,64130,14.658271479806649,70.6,81.0,68.0,8.7,0.0,9,1540,True,False,False,False,False,False
2017-09-19,57910,13.970031658320382,72.3,78.1,68.0,13.7,0.0,9,1541,False,False,False,False,True,False
2017-09-20,71150,15.325442492386976,73.9,78.1,69.1,13.3,0.19,9,1542,False,False,False,False,False,True
2017-09-21,67742,15.094857449342108,75.8,79.0,71.1,10.2,0.0,9,1543,False,False,False,True,False,False
2017-09-22,70127,17.240455411848025,73.8,81.0,68.0,11.5,0.0,9,1544,False,False,False,False,False,False
2017-09-23,62687,21.878944331892324,76.5,86.0,68.0,10.0,0.0,9,1545,False,True,False,False,False,False
2017-09-24,57458,18.53683038045181,79.5,91.0,70.0,3.5,0.0,9,1546,False,False,True,False,False,False
2017-09-25,69200,14.692419315992291,77.5,91.0,71.1,5.5,0.0,9,1547,True,False,False,False,False,False
2017-09-26,71518,14.116304053991067,73.7,86.0,68.0,5.6,0.0,9,1548,False,False,False,False,True,False
2017-09-27,69897,14.3546358689691,75.0,84.0,68.0,7.2,0.0,9,1549,False,False,False,False,False,True
2017-09-28,70883,14.306545528076784,74.1,84.0,68.0,11.8,0.0,9,1550,False,False,False,True,False,False
2017-09-29,67177,14.8322694771524,63.3,77.0,57.0,9.0,0.0,9,1551,False,False,False,False,False,False
2017-09-30,50153,15.510478602144104,62.1,70.0,55.9,9.4,0.0,9,1552,False,True,False,False,False,False
2017-10-01,55505,20.97570459117797,58.8,70.0,52.0,6.8,0.0,10,1553,False,False,True,False,False,False
2017-10-02,65511,16.055658082866493,64.5,73.9,52.0,4.8,0.0,10,1554,True,False,False,False,False,False
2017-10-03,69105,15.444736270892117,64.0,73.9,55.9,5.2,0.0,10,1555,False,False,False,False,True,False
2017-10-04,71454,17.47994490628003,64.8,75.0,57.9,6.8,0.0,10,1556,False,False,False,False,False,True
2017-10-05,70174,15.332242473470709,73.0,84.0,57.9,9.5,0.0,10,1557,False,False,False,True,False,False
2017-10-06,70257,26.95417348686489,74.7,84.0,66.0,7.0,0.0,10,1558,False,False,False,False,False,False
2017-10-07,63635,26.91243524265996,72.4,82.0,66.0,6.4,0.0,10,1559,False,True,False,False,False,False
2017-10-08,41044,27.229053373615315,74.0,82.0,66.0,9.3,0.0,10,1560,False,False,True,False,False,False
2017-10-09,38391,15.025982218054578,73.9,80.1,71.1,9.0,0.39,10,1561,True,False,False,False,False,False
2017-10-10,74118,15.89209616197595,75.1,81.0,69.1,8.4,0.21,10,1562,False,False,False,False,True,False
2017-10-11,63589,15.352759911305416,70.8,81.0,68.0,7.0,0.0,10,1563,False,False,False,False,False,True
2017-10-12,61248,21.156885667014976,62.7,78.1,59.0,14.4,0.07,10,1564,False,False,False,True,False,False
2017-10-13,67020,17.56857927981696,59.1,68.0,53.1,11.2,0.03,10,1565,False,False,False,False,False,False
2017-10-14,58777,22.40201382626991,65.7,73.0,53.1,6.6,0.03,10,1566,False,True,False,False,False,False
2017-10-15,56529,16.60703119932542,69.8,75.0,62.1,6.8,0.0,10,1567,False,False,True,False,False,False
2017-10-16,61730,13.429257519304503,62.6,75.0,55.0,14.0,0.01,10,1568,True,False,False,False,False,False
2017-10-17,64480,14.584902036807277,51.8,71.1,45.0,8.7,0.0,10,1569,False,False,False,False,True,False
2017-10-18,70234,16.483878415961875,60.0,73.9,45.0,6.2,0.0,10,1570,False,False,False,False,False,True
2017-10-19,72311,15.955407890915623,64.7,73.9,52.0,7.9,0.0,10,1571,False,False,False,True,False,False
2017-10-20,72173,17.638841856834738,66.9,73.9,57.9,9.7,0.0,10,1572,False,False,False,False,False,False
2017-10-21,65874,18.13027598141907,67.7,79.0,59.0,4.6,0.0,10,1573,False,True,False,False,False,False
2017-10-22,62150,20.691869670152865,66.7,75.9,57.9,4.5,0.0,10,1574,False,False,True,False,False,False
2017-10-23,69274,16.22145971071398,66.9,75.9,57.9,7.1,0.0,10,1575,True,False,False,False,False,False
2017-10-24,48077,13.24886778847821,70.8,75.9,61.0,17.4,0.04,10,1576,False,False,False,False,True,False
2017-10-25,71287,16.319445106868475,64.8,75.9,61.0,5.5,0.09,10,1577,False,False,False,False,False,True
2017-10-26,64003,14.97438739850736,58.0,68.0,53.1,10.5,0.0,10,1578,False,False,False,True,False,False
2017-10-27,69268,18.718623799349384,55.7,63.0,51.1,8.9,0.0,10,1579,False,False,False,False,False,False
2017-10-28,61348,21.18242349655517,60.9,68.0,51.1,9.0,0.0,10,1580,False,True,False,False,False,False
2017-10-29,9537,14.52838593547936,64.0,68.0,54.0,10.3,0.1,10,1581,False,False,True,False,False,False
2017-10-30,49247,13.980375454342395,57.1,68.0,46.9,15.9,2.79,10,1582,True,False,False,False,False,False
2017-10-31,60242,13.936887055542645,53.8,62.1,46.9,13.2,0.05,10,1583,False,False,False,False,True,False
2017-11-01,60773,14.487495269280767,51.4,57.9,46.9,7.8,0.0,11,1584,False,False,False,False,False,True
2017-11-02,70810,15.926368921527088,63.0,72.0,46.9,6.7,0.0,11,1585,False,False,False,True,False,False
2017-11-03,71818,17.543681946030244,66.1,75.0,57.9,7.6,0.0,11,1586,False,False,False,False,False,False
2017-11-04,53435,21.415344187642305,53.1,75.0,48.0,10.3,0.0,11,1587,False,True,False,False,False,False
2017-11-05,34943,14.415929752263208,54.8,61.0,48.0,7.8,0.02,11,1588,False,False,True,False,False,False
2017-11-06,57606,14.303749898737395,62.6,66.0,52.0,7.8,0.08,11,1589,True,False,False,False,False,False
2017-11-07,36362,14.37574299176796,48.0,66.0,42.1,10.3,0.0,11,1590,False,False,False,False,True,False
2017-11-08,54211,14.705854592856316,43.4,51.1,39.9,9.5,0.6,11,1591,False,False,False,False,False,True
2017-11-09,58417,15.011814768531991,47.6,55.9,39.9,6.5,0.0,11,1592,False,False,False,True,False,False
2017-11-10,38432,13.714919858451292,44.4,55.9,30.9,15.2,0.0,11,1593,False,False,False,False,False,False
2017-11-11,28142,13.736916945016937,31.0,37.9,26.1,11.3,0.0,11,1594,False,True,False,False,False,False
2017-11-12,32471,14.865645755699957,39.5,46.9,26.1,4.3,0.0,11,1595,False,False,True,False,False,False
2017-11-13,38753,12.488074901728034,45.4,50.0,34.0,6.2,0.0,11,1596,True,False,False,False,False,False
2017-11-14,52279,13.64024656171694,43.0,50.0,39.0,8.3,0.05,11,1597,False,False,False,False,True,False
2017-11-15,54230,12.714872764152686,43.5,51.1,37.9,7.4,0.0,11,1598,False,False,False,False,False,True
2017-11-16,49737,13.121450161181146,52.2,59.0,37.9,10.2,0.7,11,1599,False,False,False,True,False,False
2017-11-17,48991,14.673116490784022,45.5,59.0,41.0,16.8,0.08,11,1600,False,False,False,False,False,False
2017-11-18,27745,14.609453354958848,44.0,52.0,36.0,7.2,0.0,11,1601,False,True,False,False,False,False
2017-11-19,31598,15.503607823279957,53.5,60.1,36.0,15.7,0.33,11,1602,False,False,True,False,False,False
2017-11-20,45121,12.479933216610158,43.1,60.1,37.0,13.1,0.02,11,1603,True,False,False,False,False,False
2017-11-21,52451,15.001825831093148,49.1,59.0,37.0,11.2,0.0,11,1604,False,False,False,False,True,False
2017-11-22,32298,15.141786901149713,51.7,59.0,43.0,8.7,0.0,11,1605,False,False,False,False,False,True
2017-11-23,13705,17.551150431715907,38.7,55.0,34.0,10.9,0.16,11,1606,False,False,False,True,False,False
2017-11-24,23724,18.908367054459628,43.0,51.1,34.0,5.7,0.0,11,1607,False,False,False,False,False,False
2017-11-25,30518,25.398836205954964,48.6,57.9,37.0,6.9,0.0,11,1608,False,True,False,False,False,False
2017-11-26,27181,13.695223992249485,49.3,57.9,42.1,13.0,0.0,11,1609,False,False,True,False,False,False
2017-11-27,46733,13.079298711117769,45.3,53.1,42.1,12.9,0.0,11,1610,True,False,False,False,False,False
2017-11-28,51170,13.056802488437237,44.0,53.1,37.0,8.1,0.0,11,1611,False,False,False,False,True,False
2017-11-29,55295,13.357888898936013,54.4,64.0,37.0,10.4,0.0,11,1612,False,False,False,False,False,True
2017-11-30,51700,11.952303352675692,44.2,64.0,39.9,7.3,0.0,11,1613,False,False,False,True,False,False
2017-12-01,50708,12.975768452052272,50.4,54.0,39.9,9.3,0.02,12,1614,False,False,False,False,False,False
2017-12-02,38923,14.49177093235362,44.2,53.1,39.9,5.5,0.0,12,1615,False,True,False,False,False,False
2017-12-03,33728,13.151542239879824,45.3,48.0,39.9,5.0,0.0,12,1616,False,False,True,False,False,False
2017-12-04,49630,12.860659211498426,45.5,52.0,39.9,5.0,0.0,12,1617,True,False,False,False,False,False
2017-12-05,41792,12.43363004083716,53.8,60.1,39.9,11.4,0.0,12,1618,False,False,False,False,True,False
2017-12-06,46335,12.197234272148483,50.1,60.1,41.0,11.9,0.69,12,1619,False,False,False,False,False,True
2017-12-07,45367,12.206890471047236,42.7,59.0,39.9,13.2,0.0,12,1620,False,False,False,True,False,False
2017-12-08,41330,11.662685700459717,39.1,46.0,36.0,8.7,0.0,12,1621,False,False,False,False,False,False
2017-12-09,10804,13.785826237196098,35.2,41.0,30.9,6.8,0.0,12,1622,False,True,False,False,False,False
2017-12-10,19815,13.854088653377072,35.0,39.9,30.9,10.9,0.34,12,1623,False,False,True,False,False,False
2017-12-11,41838,12.989079704256104,38.0,43.0,32.0,9.4,0.0,12,1624,True,False,False,False,False,False
2017-12-12,42620,12.225013295792278,44.5,51.8,39.0,9.6,0.0,12,1625,False,False,False,False,True,False
2017-12-13,32623,11.803366234456265,29.2,51.1,21.9,21.0,0.0,12,1626,False,False,False,False,False,True
2017-12-14,27495,13.3030090319452,28.3,33.1,21.9,11.2,0.05,12,1627,False,False,False,True,False,False
2017-12-15,22944,11.740416521385397,25.5,33.1,23.0,6.5,0.02,12,1628,False,False,False,False,False,False
2017-12-16,19060,12.25675848198671,30.9,39.9,23.0,12.9,0.13,12,1629,False,True,False,False,False,False
2017-12-17,22403,11.635068220030057,35.7,39.9,25.0,5.9,0.0,12,1630,False,False,True,False,False,False
2017-12-18,40168,12.761259792206074,38.4,46.9,33.1,5.7,0.02,12,1631,True,False,False,False,False,False
2017-12-19,49503,11.826513207953722,50.2,55.9,34.0,10.9,0.0,12,1632,False,False,False,False,True,False
2017-12-20,41463,14.186231097605091,47.7,55.9,39.9,14.3,0.0,12,1633,False,False,False,False,False,True
2017-12-21,37592,11.657265286940484,37.2,53.1,34.0,9.2,0.0,12,1634,False,False,False,True,False,False
2017-12-22,34341,14.511359113984254,40.1,51.1,34.0,6.3,0.0,12,1635,False,False,False,False,False,False
2017-12-23,9608,17.304975020815984,41.2,53.1,36.0,7.4,0.05,12,1636,False,True,False,False,False,False
2017-12-24,13216,13.15060532687651,40.3,53.1,37.0,10.1,0.49,12,1637,False,False,True,False,False,False
2017-12-25,6479,16.748487420898286,36.3,41.0,32.0,15.8,0.23,12,1638,True,False,False,False,False,False
2017-12-26,14113,11.752530763598571,27.0,39.0,24.1,16.4,0.22,12,1639,False,False,False,False,True,False
2017-12-27,16365,13.723589978612893,22.8,28.9,19.0,10.5,0.0,12,1640,False,False,False,False,False,True
2017-12-28,13420,11.01492424242424,17.3,25.0,14.0,15.2,0.0,12,1641,False,False,False,True,False,False
2017-12-29,13759,10.915011992150593,15.5,21.9,12.0,12.0,0.0,12,1642,False,False,False,False,False,False
2017-12-30,5956,12.3900436534587,20.0,23.0,18.0,7.8,0.0,12,1643,False,True,False,False,False,False
2017-12-31,6569,13.172436190186229,22.0,23.0,19.9,13.6,0.48,12,1644,False,False,True,False,False,False
2018-01-01,5500,20.7718,12.6,21.9,8.1,15.1,0.0,1,1645,True,False,False,False,False,False
2018-01-02,18818,11.343925142593967,18.4,26.1,8.1,12.3,0.0,1,1646,False,False,False,False,True,False
2018-01-03,24299,11.21089756780114,22.6,30.0,14.0,7.5,0.0,1,1647,False,False,False,False,False,True
2018-01-04,1922,17.328407908428723,26.1,30.0,17.1,17.0,0.02,1,1648,False,False,False,True,False,False
2018-01-05,4972,16.16085746849021,16.7,28.9,10.0,22.4,0.0,1,1649,False,False,False,False,False,False
2018-01-06,4295,29.805723709740004,11.8,19.9,8.1,19.8,0.0,1,1650,False,True,False,False,False,False
2018-01-07,5640,12.762567966903074,10.8,18.0,6.1,11.7,0.0,1,1651,False,False,True,False,False,False
2018-01-08,15821,17.41717864441775,22.2,30.9,6.1,9.4,0.0,1,1652,True,False,False,False,False,False
2018-01-09,25091,13.094970308078592,35.5,43.0,18.0,11.2,0.0,1,1653,False,False,False,False,True,False
2018-01-10,28252,11.86949655481618,34.2,43.0,26.1,6.1,0.0,1,1654,False,False,False,False,False,True
2018-01-11,33961,12.063514030800036,40.1,46.9,26.1,4.8,0.0,1,1655,False,False,False,True,False,False
2018-01-12,22254,13.36127063299482,47.9,60.1,35.1,9.4,0.01,1,1656,False,False,False,False,False,False
2018-01-13,17760,11.608766891891891,41.7,60.1,25.0,14.4,0.79,1,1657,False,True,False,False,False,False
2018-01-14,12399,23.557887732881674,20.0,25.0,16.0,13.8,0.11,1,1658,False,False,True,False,False,False
2018-01-15,17637,11.038549639961447,21.6,30.0,15.1,12.2,0.0,1,1659,True,False,False,False,False,False
2018-01-16,30278,11.388798247352312,27.9,33.1,16.0,6.9,0.0,1,1660,False,False,False,False,True,False
2018-01-17,19010,10.392363668244784,33.8,36.0,24.1,7.9,0.05,1,1661,False,False,False,False,False,True
2018-01-18,27662,11.015991251536407,26.0,36.0,19.9,12.4,0.12,1,1662,False,False,False,True,False,False
2018-01-19,30525,11.873586677586678,31.2,39.0,19.9,9.6,0.0,1,1663,False,False,False,False,False,False
2018-01-20,28507,14.608504928614028,43.4,54.0,26.1,11.0,0.0,1,1664,False,True,False,False,False,False
2018-01-21,27908,14.161231546509962,46.1,54.0,37.0,5.3,0.0,1,1665,False,False,True,False,False,False
2018-01-22,36865,20.77364709073647,42.1,52.0,37.9,7.1,0.0,1,1666,True,False,False,False,False,False
2018-01-23,28797,13.39751131483604,44.8,59.0,35.6,9.1,0.03,1,1667,False,False,False,False,True,False
2018-01-24,36078,11.514989744442603,42.9,60.1,34.0,14.2,0.28,1,1668,False,False,False,False,False,True
2018-01-25,31147,11.391361928917709,29.5,45.0,24.1,14.6,0.0,1,1669,False,False,False,True,False,False
2018-01-26,33073,11.978674447434464,32.0,39.0,24.1,6.6,0.0,1,1670,False,False,False,False,False,False
2018-01-27,34351,22.878358708625655,42.1,57.0,28.0,7.8,0.0,1,1671,False,True,False,False,False,False
2018-01-28,20101,21.784186524716848,50.3,57.0,35.1,6.4,0.19,1,1672,False,False,True,False,False,False
2018-01-29,36799,11.981148944264792,42.8,54.0,39.0,8.8,0.08,1,1673,True,False,False,False,False,False
2018-01-30,27996,10.918298447397245,34.2,44.1,30.0,11.2,0.06,1,1674,False,False,False,False,True,False
2018-01-31,31276,11.032208402609028,26.2,37.0,19.0,13.0,0.0,1,1675,False,False,False,False,False,True
2018-02-01,35561,11.316653543676123,36.9,45.0,19.0,8.1,0.0,2,1676,False,False,False,True,False,False
2018-02-02,26313,10.905258490733353,33.4,45.0,21.9,13.7,0.23,2,1677,False,False,False,False,False,False
2018-02-03,18385,12.369982775813614,22.4,39.0,17.1,13.5,0.18,2,1678,False,True,False,False,False,False
2018-02-04,13959,11.171521360173845,34.8,45.0,17.1,8.2,0.0,2,1679,False,False,True,False,False,False
2018-02-05,29068,12.037206435484611,37.4,46.9,30.0,12.6,1.01,2,1680,True,False,False,False,False,False
2018-02-06,34102,11.455167829843798,31.6,41.0,28.0,6.1,0.0,2,1681,False,False,False,False,True,False
2018-02-07,15289,10.588302047223491,32.8,46.9,28.0,8.3,0.0,2,1682,False,False,False,False,False,True
2018-02-08,31564,17.38828834537235,32.8,46.9,26.1,12.9,0.85,2,1683,False,False,False,True,False,False
2018-02-09,31567,11.610650362720564,30.8,36.0,26.1,8.2,0.0,2,1684,False,False,False,False,False,False
2018-02-10,16324,15.006767132238828,42.0,51.1,28.0,5.5,0.0,2,1685,False,True,False,False,False,False
2018-02-11,8809,11.403112347220649,45.6,60.1,37.9,4.7,0.82,2,1686,False,False,True,False,False,False
2018-02-12,35139,18.19409156018479,48.1,63.0,41.0,11.4,0.99,2,1687,True,False,False,False,False,False
2018-02-13,35189,11.132938797161993,33.0,41.0,27.0,9.9,0.0,2,1688,False,False,False,False,True,False
2018-02-14,39591,13.46101891844106,40.5,54.0,27.0,6.8,0.01,2,1689,False,False,False,False,False,True
2018-02-15,44193,12.132828351398038,51.0,61.0,36.0,6.8,0.13,2,1690,False,False,False,True,False,False
2018-02-16,29191,11.96970812921791,56.1,61.0,44.1,9.1,0.16,2,1691,False,False,False,False,False,False
2018-02-17,17921,15.176228075070211,36.0,59.0,30.0,11.3,0.05,2,1692,False,True,False,False,False,False
2018-02-18,21538,17.153192806512518,37.6,45.0,30.0,8.8,0.62,2,1693,False,False,True,False,False,False
2018-02-19,25677,12.832399293790813,41.5,48.9,33.1,5.6,0.02,2,1694,True,False,False,False,False,False
2018-02-20,44480,17.40954024280576,53.9,70.0,33.1,6.9,0.03,2,1695,False,False,False,False,True,False
2018-02-21,53115,30.36244783331764,61.8,79.0,46.9,7.7,0.0,2,1696,False,False,False,False,False,True
2018-02-22,27010,11.093625200543007,50.6,79.0,37.9,10.1,0.02,2,1697,False,False,False,True,False,False
2018-02-23,25634,12.696981222855063,37.8,41.0,37.0,9.1,0.11,2,1698,False,False,False,False,False,False
2018-02-24,25550,14.260973255055449,46.7,54.0,36.0,7.4,0.07,2,1699,False,True,False,False,False,False
2018-02-25,16150,19.660624355005176,42.3,54.0,39.9,9.6,0.62,2,1700,False,False,True,False,False,False
2018-02-26,42570,12.37954936966565,46.1,52.0,39.9,6.4,0.22,2,1701,True,False,False,False,False,False
2018-02-27,48516,14.21165045208454,47.3,57.0,39.9,7.5,0.0,2,1702,False,False,False,False,True,False
2018-02-28,50709,15.028157723481034,49.5,62.1,39.9,9.2,0.0,2,1703,False,False,False,False,False,True
2018-03-01,45564,13.90028897082492,54.5,62.1,42.1,6.0,0.0,3,1704,False,False,False,True,False,False
2018-03-02,6855,13.452285436421104,41.9,57.9,35.6,19.1,1.47,3,1705,False,False,False,False,False,False
2018-03-03,28364,16.372609646030178,40.6,46.9,36.0,20.1,0.71,3,1706,False,True,False,False,False,False
2018-03-04,25262,13.329999604148524,41.9,46.9,37.9,16.6,0.0,3,1707,False,False,True,False,False,False
2018-03-05,36774,11.714059752361267,37.5,44.1,35.1,15.7,0.0,3,1708,True,False,False,False,False,False
2018-03-06,42689,13.188295189236888,39.5,46.9,34.0,8.2,0.0,3,1709,False,False,False,False,True,False
2018-03-07,8188,10.351335287412471,36.6,41.0,33.8,14.7,0.1,3,1710,False,False,False,False,False,True
2018-03-08,28440,11.289906235349273,37.4,42.1,34.0,12.7,0.8,3,1711,False,False,False,True,False,False
2018-03-09,34912,12.983422128017104,36.8,44.1,30.9,14.0,0.0,3,1712,False,False,False,False,False,False
2018-03-10,25444,14.896088141277575,37.4,44.1,30.9,14.0,0.0,3,1713,False,True,False,False,False,False
2018-03-11,27597,24.68953388653356,38.9,46.0,33.1,10.3,0.0,3,1714,False,False,True,False,False,False
2018-03-12,36340,13.356089708310405,38.2,46.0,33.1,10.5,0.0,3,1715,True,False,False,False,False,False
2018-03-13,23137,11.048184005417008,37.3,43.0,33.1,14.1,0.21,3,1716,False,False,False,False,True,False
2018-03-14,35377,11.430208421667562,36.7,42.1,32.0,16.3,0.05,3,1717,False,False,False,False,False,True
2018-03-15,39574,21.854904314280425,38.6,48.0,32.0,15.0,0.0,3,1718,False,False,False,True,False,False
2018-03-16,34921,12.061142292603307,37.6,48.0,34.0,16.7,0.0,3,1719,False,False,False,False,False,False
2018-03-17,27672,17.893754818348274,36.4,48.0,28.9,14.8,0.0,3,1720,False,True,False,False,False,False
2018-03-18,25158,14.37547499801256,37.4,48.0,28.9,11.6,0.0,3,1721,False,False,True,False,False,False
2018-03-19,39278,12.724122070030718,39.8,46.9,30.0,7.0,0.0,3,1722,True,False,False,False,False,False
2018-03-20,35532,11.4920395699651,35.9,46.9,30.9,9.8,0.0,3,1723,False,False,False,False,True,False
2018-03-21,3755,12.193004882379048,35.7,39.9,30.9,15.1,0.0,3,1724,False,False,False,False,False,True
2018-03-22,27308,11.820652067770128,39.6,51.1,32.0,13.8,0.64,3,1725,False,False,False,True,False,False
2018-03-23,38528,13.433641767026584,42.7,51.1,33.1,11.0,0.01,3,1726,False,False,False,False,False,False
2018-03-24,34398,20.7304862685815,43.3,51.1,37.0,10.2,0.0,3,1727,False,True,False,False,False,False
2018-03-25,25562,12.974195420285318,40.4,51.1,35.1,11.0,0.0,3,1728,False,False,True,False,False,False
2018-03-26,40295,12.767646523555442,40.4,50.0,34.0,9.1,0.0,3,1729,True,False,False,False,False,False
2018-03-27,41354,12.178721526333607,39.4,50.0,34.0,5.8,0.0,3,1730,False,False,False,False,True,False
2018-03-28,42520,12.539774223894636,43.7,52.0,35.1,5.5,0.04,3,1731,False,False,False,False,False,True
2018-03-29,39293,16.089561754001984,49.6,53.1,39.0,5.2,0.03,3,1732,False,False,False,True,False,False
2018-03-30,34787,13.862753806498596,50.1,60.1,43.0,6.3,0.02,3,1733,False,False,False,False,False,False
2018-03-31,41794,26.8943500661977,47.1,60.1,39.9,10.7,0.04,3,1734,False,True,False,False,False,False
2018-04-01,33149,21.49686214767665,50.4,59.0,39.9,11.0,0.0,4,1735,False,False,True,False,False,False
2018-04-02,22063,16.39775491395851,39.8,59.0,32.0,8.1,0.4,4,1736,True,False,False,False,False,False
2018-04-03,25881,10.72190281158636,40.8,44.1,32.0,7.0,0.15,4,1737,False,False,False,False,True,False
2018-04-04,36753,12.154555637181549,45.9,57.0,39.0,9.3,0.28,4,1738,False,False,False,False,False,True
2018-04-05,39814,13.378084760804402,41.6,57.0,35.1,18.2,0.11,4,1739,False,False,False,True,False,False
2018-04-06,35624,13.139786847817954,44.8,62.1,35.1,10.7,0.0,4,1740,False,False,False,False,False,False
2018-04-07,33245,14.377386574422218,45.7,62.1,37.0,10.5,0.09,4,1741,False,True,False,False,False,False
2018-04-08,28410,14.941405021705972,38.9,48.9,33.1,12.2,0.0,4,1742,False,False,True,False,False,False
2018-04-09,40509,11.925599249549483,38.7,48.9,33.1,10.6,0.0,4,1743,True,False,False,False,False,False
2018-04-10,43051,11.534113803008834,43.2,50.0,33.1,7.9,0.0,4,1744,False,False,False,False,True,False
2018-04-11,48612,12.483800981924906,44.4,52.0,37.9,6.9,0.0,4,1745,False,False,False,False,False,True
2018-04-12,53168,13.598826988664866,50.6,60.1,37.9,8.1,0.0,4,1746,False,False,False,True,False,False
2018-04-13,63510,24.07960793575814,65.4,82.0,46.0,11.1,0.0,4,1747,False,False,False,False,False,False
2018-04-14,62597,22.9086481780277,61.6,82.0,51.1,9.4,0.0,4,1748,False,True,False,False,False,False
2018-04-15,20440,12.307435583822569,44.4,69.1,39.0,18.4,0.0,4,1749,False,False,True,False,False,False
2018-04-16,26289,13.66021212928094,46.6,61.0,39.0,18.1,1.24,4,1750,True,False,False,False,False,False
2018-04-17,44689,11.75787143741562,46.2,61.0,39.9,13.8,1.62,4,1751,False,False,False,False,True,False
2018-04-18,51110,13.195589251940264,44.7,55.0,39.0,11.6,0.0,4,1752,False,False,False,False,False,True
2018-04-19,38298,11.33556190923808,46.2,55.0,39.0,9.9,0.07,4,1753,False,False,False,True,False,False
2018-04-20,47052,16.00011937147553,43.2,50.0,37.9,16.3,0.08,4,1754,False,False,False,False,False,False
2018-04-21,63599,23.50345314653795,48.8,62.1,37.9,10.4,0.0,4,1755,False,True,False,False,False,False
2018-04-22,54284,21.240274298135727,55.2,64.9,41.0,8.1,0.0,4,1756,False,False,True,False,False,False
2018-04-23,57767,16.767890548813913,53.5,64.9,45.0,7.8,0.0,4,1757,True,False,False,False,False,False
2018-04-24,58527,14.893794601921622,54.8,66.0,45.0,7.9,0.0,4,1758,False,False,False,False,True,False
2018-04-25,31214,17.28646280515153,56.1,66.0,46.0,10.4,0.42,4,1759,False,False,False,False,False,True
2018-04-26,66077,16.637593262405982,59.6,70.0,50.0,9.9,0.29,4,1760,False,False,False,True,False,False
2018-04-27,39154,12.32881527642982,54.5,70.0,48.9,8.1,0.17,4,1761,False,False,False,False,False,False
2018-04-28,56745,21.09956912503305,56.7,66.0,48.9,6.2,0.05,4,1762,False,True,False,False,False,False
2018-04-29,44837,18.70150656823605,54.2,66.0,50.0,10.6,0.22,4,1763,False,False,True,False,False,False
2018-04-30,41075,13.16226739703794,49.0,57.9,44.1,15.8,0.15,4,1764,True,False,False,False,False,False
2018-05-01,72035,17.445850859535874,60.3,82.0,44.1,7.8,0.0,5,1765,False,False,False,False,True,False
2018-05-02,76773,16.612234987126552,76.9,89.1,66.0,10.3,0.0,5,1766,False,False,False,False,False,True
2018-05-03,69056,20.436858974358973,82.3,93.0,64.9,10.8,0.0,5,1767,False,False,False,True,False,False
2018-05-04,71199,17.761826476963634,75.8,93.0,68.0,5.5,0.01,5,1768,False,False,False,False,False,False
2018-05-05,63329,24.555012974571945,70.3,84.0,61.0,11.2,0.0,5,1769,False,True,False,False,False,False
2018-05-06,48993,17.533699031834477,62.6,75.9,57.0,7.6,0.0,5,1770,False,False,True,False,False,False
2018-05-07,68917,17.650352839889532,62.1,75.0,54.0,5.6,0.0,5,1771,True,False,False,False,False,False
2018-05-08,74313,18.978155908118367,61.8,75.0,54.0,5.9,0.0,5,1772,False,False,False,False,True,False
2018-05-09,78458,18.083681502629865,63.5,73.9,54.0,4.8,0.0,5,1773,False,False,False,False,False,True
2018-05-10,67455,16.107224816544363,59.4,73.9,54.0,6.5,0.0,5,1774,False,False,False,True,False,False
2018-05-11,75266,18.95946753292766,65.1,73.0,55.9,8.3,0.19,5,1775,False,False,False,False,False,False
2018-05-12,34535,16.282174122870522,59.2,73.0,54.0,7.3,0.06,5,1776,False,True,False,False,False,False
2018-05-13,25986,17.894076297493523,53.6,64.0,52.0,7.3,0.14,5,1777,False,False,True,False,False,False
2018-05-14,64729,15.904303326175286,58.4,71.1,52.0,5.0,0.1,5,1778,True,False,False,False,False,False
2018-05-15,52826,16.032164085866803,69.1,91.9,52.0,9.4,0.02,5,1779,False,False,False,False,True,False
2018-05-16,32766,12.527345927689272,62.9,70.0,55.9,6.7,0.44,5,1780,False,False,False,False,False,True
